id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
MK-0475,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/advertising/,100 Days in Appalachia advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0476,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/advertise-with-us/,100 Days in Appalachia advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0477,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/sponsorship/,100 Days in Appalachia sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0478,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/sponsorships/,100 Days in Appalachia sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0479,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/partner/,100 Days in Appalachia partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0480,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.100daysinappalachia.com/partners/,100 Days in Appalachia partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.100daysinappalachia.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0481,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/advertise/,Sioux Falls Argus Leader advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0482,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/media-kit/,Sioux Falls Argus Leader media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0483,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/advertising/,Sioux Falls Argus Leader advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0484,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/advertise-with-us/,Sioux Falls Argus Leader advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0485,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/sponsorship/,Sioux Falls Argus Leader sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0486,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/sponsorships/,Sioux Falls Argus Leader sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0487,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/partner/,Sioux Falls Argus Leader partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0488,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.argusleader.com/partners/,Sioux Falls Argus Leader partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.argusleader.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0489,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/advertise/,Aristegui Noticias advertise,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0490,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/media-kit/,Aristegui Noticias media-kit,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0491,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/advertising/,Aristegui Noticias advertising,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0492,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/advertise-with-us/,Aristegui Noticias advertise-with-us,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0493,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/sponsorship/,Aristegui Noticias sponsorship,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0494,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/sponsorships/,Aristegui Noticias sponsorships,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0495,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/partner/,Aristegui Noticias partner,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0496,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://aristeguinoticias.com/partners/,Aristegui Noticias partners,candidate_advertising_page,MX,Generated from verified NewsHomepages publisher homepage https://aristeguinoticias.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0497,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/advertise/,Arizona Center for Investigative Reporting advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0498,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/media-kit/,Arizona Center for Investigative Reporting media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0499,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/advertising/,Arizona Center for Investigative Reporting advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0500,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/advertise-with-us/,Arizona Center for Investigative Reporting advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0501,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/sponsorship/,Arizona Center for Investigative Reporting sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0502,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/sponsorships/,Arizona Center for Investigative Reporting sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0503,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/partner/,Arizona Center for Investigative Reporting partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0504,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://azcir.org/partners/,Arizona Center for Investigative Reporting partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://azcir.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0505,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/advertise/,Arkansas Democrat Gazette advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0506,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/media-kit/,Arkansas Democrat Gazette media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0507,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/advertising/,Arkansas Democrat Gazette advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0508,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/advertise-with-us/,Arkansas Democrat Gazette advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0509,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/sponsorship/,Arkansas Democrat Gazette sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0510,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/sponsorships/,Arkansas Democrat Gazette sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0511,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/partner/,Arkansas Democrat Gazette partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0512,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasonline.com/partners/,Arkansas Democrat Gazette partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasonline.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0513,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/advertise/,Arkansas Business advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0514,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/media-kit/,Arkansas Business media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0515,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/advertising/,Arkansas Business advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0516,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/advertise-with-us/,Arkansas Business advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0517,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/sponsorship/,Arkansas Business sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0518,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/sponsorships/,Arkansas Business sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0519,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/partner/,Arkansas Business partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0520,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.arkansasbusiness.com/partners/,Arkansas Business partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.arkansasbusiness.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0521,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/advertise/,Arkansas Nonprofit News Network advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0522,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/media-kit/,Arkansas Nonprofit News Network media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0523,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/advertising/,Arkansas Nonprofit News Network advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0524,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/advertise-with-us/,Arkansas Nonprofit News Network advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0525,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/sponsorship/,Arkansas Nonprofit News Network sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0526,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/sponsorships/,Arkansas Nonprofit News Network sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0527,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/partner/,Arkansas Nonprofit News Network partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0528,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arknews.org/partners/,Arkansas Nonprofit News Network partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arknews.org/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0529,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/advertise/,Arkansas Times advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0530,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/media-kit/,Arkansas Times media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0531,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/advertising/,Arkansas Times advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0532,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/advertise-with-us/,Arkansas Times advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0533,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/sponsorship/,Arkansas Times sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0534,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/sponsorships/,Arkansas Times sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0535,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/partner/,Arkansas Times partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0536,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arktimes.com/partners/,Arkansas Times partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arktimes.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0537,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/advertise/,Ars Technica advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0538,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/media-kit/,Ars Technica media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0539,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/advertising/,Ars Technica advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0540,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/advertise-with-us/,Ars Technica advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0541,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/sponsorship/,Ars Technica sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0542,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/sponsorships/,Ars Technica sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0543,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/partner/,Ars Technica partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0544,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arstechnica.com/partners/,Ars Technica partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://arstechnica.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0545,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/advertise/,Artha Sarokar advertise,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0546,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/media-kit/,Artha Sarokar media-kit,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0547,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/advertising/,Artha Sarokar advertising,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0548,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/advertise-with-us/,Artha Sarokar advertise-with-us,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0549,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/sponsorship/,Artha Sarokar sponsorship,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0550,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/sponsorships/,Artha Sarokar sponsorships,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0551,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/partner/,Artha Sarokar partner,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0552,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://arthasarokar.com/partners/,Artha Sarokar partners,candidate_advertising_page,NP,Generated from verified NewsHomepages publisher homepage https://arthasarokar.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0553,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/advertise/,Asahi Shimbun advertise,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0554,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/media-kit/,Asahi Shimbun media-kit,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0555,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/advertising/,Asahi Shimbun advertising,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0556,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/advertise-with-us/,Asahi Shimbun advertise-with-us,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
